RA,DEC,zabs,zem,NHI,plate,fiber
33.134146,-10.072822,2.27404240906391,2.5064260959625244,20.4200382232666,667,82
339.61323,13.909083,2.8484362835633856,3.5552220344543457,20.621536254882812,739,465
340.449,13.867441,3.6567647686725513,4.469968795776367,20.367250442504883,739,557
340.69388,14.062879,2.5252043761665552,3.1630759239196777,20.355606079101562,739,584
343.1935,14.423831,4.283044886115728,4.9039998054504395,20.489858627319336,740,627
347.60601,14.240826,3.5350731920635408,3.82955002784729,20.389118194580078,744,320
124.25799,38.993418,2.203201805421841,2.246342897415161,20.39480209350586,759,1
132.61805,45.620519,3.647124423670098,3.926068067550659,20.590572357177734,763,73
156.57957,61.608031,3.3993073126327715,3.8504109382629395,20.3929443359375,772,227
156.64682,62.926881,3.1379410620038746,3.3375279903411865,20.413755416870117,772,416
172.87673,60.739101,2.362670396662907,2.9005839824676514,20.3420352935791,776,250
185.6994,62.769368,2.9172771618927893,3.234020948410034,20.338937759399414,780,394
187.27248,62.890664,2.9544337183937217,3.022468090057373,20.387344360351562,780,487
190.51782,62.95338,3.0344496569390556,3.3208000659942627,20.370824813842773,781,464
198.25377,60.719318,3.4013337350854806,3.5420870780944824,20.404804229736328,784,292
201.09688,62.561698,3.5434348045710147,3.6421360969543457,21.192840576171875,784,563
214.83107,57.753874,2.9781788174590464,3.3416860103607178,20.366329193115234,789,261
223.61886,57.244832,3.094343736202555,3.2624120712280273,20.338077545166016,791,623
234.9919,50.644493,3.5738750951645226,3.6855099201202393,20.785364151000977,796,415
238.00705,48.846047,2.4243985192210498,2.5093090534210205,20.335906982421875,812,493
246.28378,41.467918,2.2665123204808104,2.304306983947754,20.524179458618164,816,297
249.3602,40.358703,3.5875868646563314,3.716665029525757,20.513553619384766,817,540
255.97495,36.411005,2.419670804373045,2.4814040660858154,20.388751983642578,820,631
123.84531,34.513085,3.3140413210982693,3.4508109092712402,20.33685302734375,825,607
123.38887,35.136348,4.556282269312404,4.945239067077637,20.470409393310547,826,305
124.78771,35.849405,2.8992789082154995,3.149441957473755,20.366056442260742,826,428
126.41719,35.737296,3.2080830324595064,3.8549420833587646,20.46835708618164,826,589
132.38513,40.379818,3.6002803642509873,3.7461800575256348,20.755718231201172,829,117
132.96148,41.397046,2.3387530716552867,2.393364906311035,20.410154342651367,829,612
133.34678,41.855941,2.9073678661406412,3.38454008102417,20.358707427978516,830,431
142.16255,47.634448,2.8617512925595863,3.0576748847961426,20.35819435119629,834,350
171.01887,4.0716954,3.188748647175231,3.830353021621704,20.374536514282227,836,131
180.38154,5.5861444,4.301323424462957,4.83050012588501,20.582355499267578,842,323
185.18554,5.8519239,3.0530718304442317,3.104127883911133,20.39263343811035,844,604
199.17918,4.5161221,3.3549613054317975,3.829745054244995,20.364437103271484,851,240
202.9336,5.1650994,2.2202107878635244,2.608973979949951,20.335651397705078,852,630
114.89444,23.247416,2.5643824821854473,2.861546039581299,20.66988754272461,857,129
121.47094,30.49372,3.244087220959071,3.4304111003875732,20.451791763305664,860,441
121.00134,30.34625,3.3210003409646403,3.4438300132751465,20.41668701171875,860,470
150.5237,46.403322,2.764300631637972,3.1428589820861816,20.445363998413086,872,298
113.33538,27.350983,2.7246399794941834,2.9412150382995605,20.356475830078125,888,301
128.50205,39.704697,2.858196125642139,3.210114002227783,20.482513427734375,894,631
157.5765,55.390091,2.776454882979187,3.031416893005371,20.420190811157227,905,419
168.05815,57.430022,2.419670804373045,2.4966790676116943,20.344161987304688,908,567
202.67716,-1.3243206,2.8795763266333605,3.484226942062378,21.237895965576172,910,526
127.71566,32.557713,2.3188246003424453,2.3722379207611084,20.430912017822266,932,557
130.18412,34.183789,3.498671698024906,3.8926100730895996,20.348865509033203,933,551
